Time,Arduino_hall_probe/TEMP:TEMP,time,mag
1747267697,25.07,1747267697,4.37251
1747267699,25.1,1747267699,4.3929100000000005
1747267701,24.98,1747267701,4.393930000000001
1747267703,25.08,1747267703,4.45105
1747267705,25.12,1747267705,4.42657
1747267707,25.13,1747267707,4.38781
1747267709,25.05,1747267709,4.382710000000001
1747267711,24.9,1747267711,4.4122900000000005
1747267713,25.07,1747267713,4.37557
1747267715,25.05,1747267715,4.37251
1747267717,25.12,1747267717,4.424530000000001
1747267719,25.05,1747267719,4.385770000000001
1747267721,25.02,1747267721,4.449010000000001
1747267723,25.03,1747267723,4.414330000000001
1747267725,25.07,1747267725,4.398010000000001
1747267727,25.17,1747267727,4.3888300000000005
1747267729,24.95,1747267729,4.396990000000001
1747267731,25.1,1747267731,4.40005
1747267733,25.23,1747267733,4.40311
1747267735,24.98,1747267735,4.40413
1747267737,25.23,1747267737,4.37659
1747267739,25.18,1747267739,4.347010000000001
1747267741,25.02,1747267741,4.40005
1747267743,25.05,1747267743,4.393930000000001
1747267745,25.2,1747267745,4.40719
1747267747,25.08,1747267747,4.370470000000001
1747267749,25.12,1747267749,4.393930000000001
1747267751,25.02,1747267751,4.402090000000001
1747267753,25.17,1747267753,4.385770000000001
1747267755,25.07,1747267755,4.389850000000001
1747267757,25.17,1747267757,4.363330000000001
1747267759,25.12,1747267759,4.371490000000001
1747267761,25.18,1747267761,4.393930000000001
1747267763,25.15,1747267763,4.41841
1747267765,25.15,1747267765,4.367410000000001
1747267767,24.98,1747267767,4.3888300000000005
1747267769,25.23,1747267769,4.409230000000001
1747267771,25.02,1747267771,4.405150000000001
1747267773,25,1747267773,4.347010000000001
1747267775,25.12,1747267775,4.358230000000001
1747267777,25.15,1747267777,4.42249
1747267779,25.28,1747267779,4.3694500000000005
1747267781,25,1747267781,4.38067
1747267783,25.2,1747267783,4.39903
1747267785,25.17,1747267785,4.37965
1747267787,25.38,1747267787,4.401070000000001
1747267789,25.07,1747267789,4.417390000000001
1747267791,25.27,1747267791,4.41841
1747267793,25.22,1747267793,4.40719
1747267795,25.23,1747267795,4.39189
1747267797,25.13,1747267797,4.436770000000001
1747267799,25.18,1747267799,4.416370000000001
1747267801,25.4,1747267801,4.385770000000001
1747267803,25.22,1747267803,4.37557
1747267805,25.27,1747267805,4.393930000000001
1747267807,25.17,1747267807,4.393930000000001
1747267809,25.33,1747267809,4.38067
1747267811,25.03,1747267811,4.401070000000001
1747267813,25.13,1747267813,4.43167
1747267815,25.18,1747267815,4.43065
1747267817,25.08,1747267817,4.416370000000001
1747267819,25.22,1747267819,4.39495
1747267821,25.27,1747267821,4.396990000000001
1747267823,25.27,1747267823,4.38781
1747267825,25.25,1747267825,4.37251
1747267827,25.15,1747267827,4.393930000000001
1747267829,25.35,1747267829,4.347010000000001
1747267831,25.18,1747267831,4.377610000000001
1747267833,25.25,1747267833,4.37659
1747267835,25.05,1747267835,4.386790000000001
1747267837,25.1,1747267837,4.41841
