in s,C3 in V
-9.2940000E-05,1.66016E-02
-9.2930800E-05,2.63672E-02
-9.2921600E-05,-1.26953E-02
-9.2912400E-05,1.66016E-02
-9.2903200E-05,5.56641E-02
-9.2894000E-05,1.66016E-02
-9.2884800E-05,4.58984E-02
-9.2875600E-05,5.56641E-02
-9.2866400E-05,1.66016E-02
-9.2857200E-05,2.63672E-02
-9.2848000E-05,1.66016E-02
-9.2838800E-05,-2.24609E-02
-9.2829600E-05,6.83594E-03
-9.2820400E-05,-1.26953E-02
-9.2811200E-05,-2.24609E-02
-9.2802000E-05,-1.26953E-02
-9.2792800E-05,-2.24609E-02
-9.2783600E-05,1.66016E-02
-9.2774400E-05,5.56641E-02
-9.2765200E-05,-2.92969E-03
-9.2756000E-05,3.61328E-02
-9.2746800E-05,-1.26953E-02
-9.2737600E-05,-1.26953E-02
-9.2728400E-05,-2.92969E-03
-9.2719200E-05,-4.19922E-02
-9.2710000E-05,-1.26953E-02
-9.2700800E-05,2.63672E-02
-9.2691600E-05,1.66016E-02
-9.2682400E-05,-2.24609E-02
-9.2673200E-05,-4.19922E-02
-9.2664000E-05,-2.24609E-02
-9.2654800E-05,1.66016E-02
-9.2645600E-05,-2.92969E-03
-9.2636400E-05,3.61328E-02
-9.2627200E-05,6.83594E-03
-9.2618000E-05,1.66016E-02
-9.2608800E-05,-1.26953E-02
-9.2599600E-05,-2.92969E-03
-9.2590400E-05,5.56641E-02
-9.2581200E-05,-2.92969E-03
-9.2572000E-05,1.66016E-02
-9.2562800E-05,-1.26953E-02
-9.2553600E-05,4.58984E-02
-9.2544400E-05,3.61328E-02
-9.2535200E-05,3.61328E-02
-9.2526000E-05,-2.24609E-02
-9.2516800E-05,6.83594E-03
-9.2507600E-05,6.83594E-03
-9.2498400E-05,-2.92969E-03
-9.2489200E-05,2.63672E-02
-9.2480000E-05,2.63672E-02
-9.2470800E-05,-2.92969E-03
-9.2461600E-05,-2.92969E-03
-9.2452400E-05,1.66016E-02
-9.2443200E-05,3.61328E-02
-9.2434000E-05,2.63672E-02
-9.2424800E-05,-2.24609E-02
-9.2415600E-05,6.83594E-03
-9.2406400E-05,6.83594E-03
-9.2397200E-05,-2.92969E-03
-9.2388000E-05,-2.92969E-03
-9.2378800E-05,-1.26953E-02
-9.2369600E-05,1.66016E-02
-9.2360400E-05,-1.26953E-02
-9.2351200E-05,6.83594E-03
-9.2342000E-05,-1.26953E-02
-9.2332800E-05,3.61328E-02
-9.2323600E-05,1.66016E-02
-9.2314400E-05,6.83594E-03
-9.2305200E-05,3.61328E-02
-9.2296000E-05,-2.92969E-03
-9.2286800E-05,6.83594E-03
-9.2277600E-05,1.66016E-02
-9.2268400E-05,-1.26953E-02
-9.2259200E-05,2.63672E-02
-9.2250000E-05,4.58984E-02
-9.2240800E-05,6.83594E-03
-9.2231600E-05,-2.24609E-02
-9.2222400E-05,-1.26953E-02
-9.2213200E-05,4.58984E-02
-9.2204000E-05,-2.24609E-02
-9.2194800E-05,6.83594E-03
-9.2185600E-05,3.61328E-02
-9.2176400E-05,-1.26953E-02
-9.2167200E-05,3.61328E-02
-9.2158000E-05,2.63672E-02
-9.2148800E-05,-1.26953E-02
-9.2139600E-05,3.61328E-02
-9.2130400E-05,-2.24609E-02
-9.2121200E-05,-1.26953E-02
-9.2112000E-05,2.63672E-02
-9.2102800E-05,1.66016E-02
-9.2093600E-05,-2.92969E-03
-9.2084400E-05,6.83594E-03
-9.2075200E-05,1.66016E-02
-9.2066000E-05,2.63672E-02
-9.2056800E-05,-2.92969E-03
-9.2047600E-05,6.83594E-03
-9.2038400E-05,-1.26953E-02
-9.2029200E-05,-2.92969E-03
-9.2020000E-05,6.83594E-03
-9.2010800E-05,5.56641E-02
-9.2001600E-05,6.83594E-03
-9.1992400E-05,3.61328E-02
-9.1983200E-05,6.83594E-03
-9.1974000E-05,-1.26953E-02
-9.1964800E-05,-1.26953E-02
-9.1955600E-05,-2.24609E-02
-9.1946400E-05,-2.24609E-02
-9.1937200E-05,1.66016E-02
-9.1928000E-05,-1.26953E-02
-9.1918800E-05,3.61328E-02
-9.1909600E-05,6.83594E-03
-9.1900400E-05,1.66016E-02
-9.1891200E-05,1.66016E-02
-9.1882000E-05,5.56641E-02
-9.1872800E-05,3.61328E-02
-9.1863600E-05,2.63672E-02
-9.1854400E-05,4.58984E-02
-9.1845200E-05,-2.92969E-03
-9.1836000E-05,4.58984E-02
-9.1826800E-05,-2.92969E-03
-9.1817600E-05,5.56641E-02
-9.1808400E-05,-1.26953E-02
-9.1799200E-05,5.56641E-02
-9.1790000E-05,1.66016E-02
-9.1780800E-05,6.54297E-02
-9.1771600E-05,2.63672E-02
-9.1762400E-05,1.66016E-02
-9.1753200E-05,-2.92969E-03
-9.1744000E-05,5.56641E-02
-9.1734800E-05,1.66016E-02
-9.1725600E-05,-1.26953E-02
-9.1716400E-05,4.58984E-02
-9.1707200E-05,3.61328E-02
-9.1698000E-05,-1.26953E-02
-9.1688800E-05,1.66016E-02
-9.1679600E-05,3.61328E-02
-9.1670400E-05,6.83594E-03
-9.1661200E-05,3.61328E-02
-9.1652000E-05,2.63672E-02
-9.1642800E-05,-2.24609E-02
-9.1633600E-05,2.63672E-02
-9.1624400E-05,1.66016E-02
-9.1615200E-05,-2.24609E-02
-9.1606000E-05,2.63672E-02
-9.1596800E-05,3.61328E-02
-9.1587600E-05,3.61328E-02
-9.1578400E-05,7.51953E-02
-9.1569200E-05,1.66016E-02
-9.1560000E-05,-1.26953E-02
-9.1550800E-05,3.61328E-02
-9.1541600E-05,1.66016E-02
-9.1532400E-05,5.56641E-02
-9.1523200E-05,4.58984E-02
-9.1514000E-05,-2.92969E-03
-9.1504800E-05,4.58984E-02
-9.1495600E-05,-2.24609E-02
-9.1486400E-05,-2.24609E-02
-9.1477200E-05,4.58984E-02
-9.1468000E-05,3.61328E-02
-9.1458800E-05,6.83594E-03
-9.1449600E-05,6.83594E-03
-9.1440400E-05,1.66016E-02
-9.1431200E-05,-1.26953E-02
-9.1422000E-05,3.61328E-02
-9.1412800E-05,5.56641E-02
-9.1403600E-05,6.83594E-03
-9.1394400E-05,2.63672E-02
-9.1385200E-05,-2.92969E-03
-9.1376000E-05,6.83594E-03
-9.1366800E-05,6.83594E-03
-9.1357600E-05,6.83594E-03
-9.1348400E-05,-2.92969E-03
-9.1339200E-05,2.63672E-02
-9.1330000E-05,6.54297E-02
-9.1320800E-05,3.61328E-02
-9.1311600E-05,1.66016E-02
-9.1302400E-05,1.66016E-02
-9.1293200E-05,3.61328E-02
-9.1284000E-05,2.63672E-02
-9.1274800E-05,6.83594E-03
-9.1265600E-05,3.61328E-02
-9.1256400E-05,-1.26953E-02
-9.1247200E-05,1.66016E-02
-9.1238000E-05,2.63672E-02
-9.1228800E-05,6.83594E-03
-9.1219600E-05,2.63672E-02
-9.1210400E-05,-2.24609E-02
-9.1201200E-05,2.63672E-02
-9.1192000E-05,2.63672E-02
-9.1182800E-05,4.58984E-02
-9.1173600E-05,6.83594E-03
-9.1164400E-05,6.83594E-03
-9.1155200E-05,-1.26953E-02
-9.1146000E-05,6.83594E-03
-9.1136800E-05,2.63672E-02
-9.1127600E-05,8.49609E-02
-9.1118400E-05,7.51953E-02
-9.1109200E-05,6.83594E-03
-9.1100000E-05,-3.22266E-02
-9.1090800E-05,5.56641E-02
-9.1081600E-05,4.58984E-02
-9.1072400E-05,6.83594E-03
-9.1063200E-05,6.83594E-03
-9.1054000E-05,-2.92969E-03
-9.1044800E-05,6.83594E-03
-9.1035600E-05,5.56641E-02
-9.1026400E-05,6.83594E-03
-9.1017200E-05,-1.26953E-02
-9.1008000E-05,1.66016E-02
-9.0998800E-05,4.58984E-02
-9.0989600E-05,2.63672E-02
-9.0980400E-05,3.61328E-02
-9.0971200E-05,1.66016E-02
-9.0962000E-05,2.63672E-02
-9.0952800E-05,4.58984E-02
-9.0943600E-05,1.66016E-02
-9.0934400E-05,6.83594E-03
-9.0925200E-05,1.66016E-02
-9.0916000E-05,1.66016E-02
-9.0906800E-05,-3.22266E-02
-9.0897600E-05,-2.92969E-03
-9.0888400E-05,1.66016E-02
-9.0879200E-05,2.63672E-02
-9.0870000E-05,-1.26953E-02
-9.0860800E-05,6.83594E-03
-9.0851600E-05,4.58984E-02
-9.0842400E-05,-1.26953E-02
-9.0833200E-05,1.66016E-02
-9.0824000E-05,1.66016E-02
-9.0814800E-05,5.56641E-02
-9.0805600E-05,3.61328E-02
-9.0796400E-05,3.61328E-02
-9.0787200E-05,1.66016E-02
-9.0778000E-05,1.66016E-02
-9.0768800E-05,6.83594E-03
-9.0759600E-05,-2.24609E-02
-9.0750400E-05,1.66016E-02
-9.0741200E-05,3.61328E-02
-9.0732000E-05,4.58984E-02
-9.0722800E-05,6.83594E-03
-9.0713600E-05,2.63672E-02
-9.0704400E-05,1.66016E-02
-9.0695200E-05,6.83594E-03
-9.0686000E-05,3.61328E-02
-9.0676800E-05,2.63672E-02
-9.0667600E-05,2.63672E-02
-9.0658400E-05,4.58984E-02
-9.0649200E-05,5.56641E-02
-9.0640000E-05,6.83594E-03
-9.0630800E-05,-2.92969E-03
-9.0621600E-05,4.58984E-02
-9.0612400E-05,2.63672E-02
-9.0603200E-05,4.58984E-02
-9.0594000E-05,1.66016E-02
-9.0584800E-05,6.83594E-03
-9.0575600E-05,-2.92969E-03
-9.0566400E-05,6.54297E-02
-9.0557200E-05,-2.92969E-03
-9.0548000E-05,-2.92969E-03
-9.0538800E-05,3.61328E-02
-9.0529600E-05,2.63672E-02
-9.0520400E-05,5.56641E-02
-9.0511200E-05,5.56641E-02
-9.0502000E-05,4.58984E-02
-9.0492800E-05,-1.26953E-02
-9.0483600E-05,-2.92969E-03
-9.0474400E-05,1.66016E-02
-9.0465200E-05,6.54297E-02
-9.0456000E-05,6.83594E-03
-9.0446800E-05,5.56641E-02
-9.0437600E-05,-3.22266E-02
-9.0428400E-05,1.66016E-02
-9.0419200E-05,6.83594E-03
-9.0410000E-05,2.63672E-02
-9.0400800E-05,3.61328E-02
-9.0391600E-05,1.66016E-02
-9.0382400E-05,6.83594E-03
-9.0373200E-05,5.56641E-02
-9.0364000E-05,-2.24609E-02
-9.0354800E-05,4.58984E-02
-9.0345600E-05,1.66016E-02
-9.0336400E-05,1.66016E-02
-9.0327200E-05,6.83594E-03
-9.0318000E-05,6.83594E-03
-9.0308800E-05,4.58984E-02
-9.0299600E-05,-2.92969E-03
-9.0290400E-05,4.58984E-02
-9.0281200E-05,4.58984E-02
-9.0272000E-05,3.61328E-02
-9.0262800E-05,5.56641E-02
-9.0253600E-05,-2.92969E-03
-9.0244400E-05,-1.26953E-02
-9.0235200E-05,1.66016E-02
-9.0226000E-05,6.83594E-03
-9.0216800E-05,6.83594E-03
-9.0207600E-05,6.83594E-03
-9.0198400E-05,2.63672E-02
-9.0189200E-05,6.83594E-03
-9.0180000E-05,1.66016E-02
-9.0170800E-05,-2.24609E-02
-9.0161600E-05,3.61328E-02
-9.0152400E-05,-1.26953E-02
-9.0143200E-05,-1.26953E-02
-9.0134000E-05,2.63672E-02
-9.0124800E-05,3.61328E-02
-9.0115600E-05,1.66016E-02
-9.0106400E-05,6.83594E-03
-9.0097200E-05,-2.92969E-03
-9.0088000E-05,2.63672E-02
-9.0078800E-05,1.66016E-02
-9.0069600E-05,3.61328E-02
-9.0060400E-05,-1.26953E-02
-9.0051200E-05,1.66016E-02
-9.0042000E-05,5.56641E-02
-9.0032800E-05,3.61328E-02
-9.0023600E-05,1.66016E-02
-9.0014400E-05,1.66016E-02
-9.0005200E-05,6.83594E-03
-8.9996000E-05,4.58984E-02
-8.9986800E-05,1.66016E-02
-8.9977600E-05,-1.26953E-02
-8.9968400E-05,6.83594E-03
-8.9959200E-05,-1.26953E-02
-8.9950000E-05,6.83594E-03
-8.9940800E-05,1.66016E-02
-8.9931600E-05,1.66016E-02
-8.9922400E-05,6.83594E-03
-8.9913200E-05,1.66016E-02
-8.9904000E-05,5.56641E-02
-8.9894800E-05,4.58984E-02
-8.9885600E-05,2.63672E-02
-8.9876400E-05,-6.15234E-02
-8.9867200E-05,-2.24609E-02
-8.9858000E-05,2.63672E-02
-8.9848800E-05,1.66016E-02
-8.9839600E-05,3.61328E-02
-8.9830400E-05,-2.24609E-02
-8.9821200E-05,1.66016E-02
-8.9812000E-05,6.83594E-03
-8.9802800E-05,1.66016E-02
-8.9793600E-05,1.66016E-02
-8.9784400E-05,-1.26953E-02
-8.9775200E-05,1.66016E-02
-8.9766000E-05,6.83594E-03
-8.9756800E-05,-2.92969E-03
-8.9747600E-05,3.61328E-02
-8.9738400E-05,3.61328E-02
-8.9729200E-05,1.66016E-02
-8.9720000E-05,-2.24609E-02
-8.9710800E-05,-1.26953E-02
-8.9701600E-05,6.83594E-03
-8.9692400E-05,-2.92969E-03
-8.9683200E-05,6.83594E-03
-8.9674000E-05,1.66016E-02
-8.9664800E-05,2.63672E-02
-8.9655600E-05,-1.26953E-02
-8.9646400E-05,2.63672E-02
-8.9637200E-05,1.66016E-02
-8.9628000E-05,4.58984E-02
-8.9618800E-05,-1.26953E-02
-8.9609600E-05,2.63672E-02
-8.9600400E-05,1.66016E-02
-8.9591200E-05,-1.26953E-02
-8.9582000E-05,1.66016E-02
-8.9572800E-05,-1.26953E-02
-8.9563600E-05,1.66016E-02
-8.9554400E-05,7.51953E-02
-8.9545200E-05,3.61328E-02
-8.9536000E-05,2.63672E-02
-8.9526800E-05,6.83594E-03
-8.9517600E-05,-2.92969E-03
-8.9508400E-05,1.66016E-02
-8.9499200E-05,-3.22266E-02
-8.9490000E-05,6.83594E-03
-8.9480800E-05,-2.24609E-02
-8.9471600E-05,1.66016E-02
-8.9462400E-05,6.54297E-02
-8.9453200E-05,6.83594E-03
-8.9444000E-05,4.58984E-02
-8.9434800E-05,6.83594E-03
-8.9425600E-05,1.66016E-02
-8.9416400E-05,2.63672E-02
-8.9407200E-05,5.56641E-02
-8.9398000E-05,-3.22266E-02
-8.9388800E-05,1.66016E-02
-8.9379600E-05,-2.92969E-03
-8.9370400E-05,6.83594E-03
-8.9361200E-05,-1.26953E-02
-8.9352000E-05,2.63672E-02
-8.9342800E-05,1.66016E-02
-8.9333600E-05,1.66016E-02
-8.9324400E-05,1.66016E-02
-8.9315200E-05,-3.22266E-02
-8.9306000E-05,6.83594E-03
-8.9296800E-05,5.56641E-02
-8.9287600E-05,-4.19922E-02
-8.9278400E-05,1.66016E-02
-8.9269200E-05,6.54297E-02
-8.9260000E-05,-2.92969E-03
-8.9250800E-05,-2.92969E-03
-8.9241600E-05,6.83594E-03
-8.9232400E-05,2.63672E-02
-8.9223200E-05,-2.92969E-03
-8.9214000E-05,1.66016E-02
-8.9204800E-05,-2.92969E-03
-8.9195600E-05,2.63672E-02
-8.9186400E-05,-1.26953E-02
-8.9177200E-05,6.83594E-03
-8.9168000E-05,4.58984E-02
-8.9158800E-05,2.63672E-02
-8.9149600E-05,2.63672E-02
-8.9140400E-05,6.83594E-03
-8.9131200E-05,6.54297E-02
-8.9122000E-05,2.63672E-02
-8.9112800E-05,3.61328E-02
-8.9103600E-05,-2.92969E-03
-8.9094400E-05,1.66016E-02
-8.9085200E-05,-2.92969E-03
-8.9076000E-05,4.58984E-02
-8.9066800E-05,-2.92969E-03
-8.9057600E-05,6.83594E-03
-8.9048400E-05,6.83594E-03
-8.9039200E-05,2.63672E-02
-8.9030000E-05,2.63672E-02
-8.9020800E-05,3.61328E-02
-8.9011600E-05,-2.92969E-03
-8.9002400E-05,1.66016E-02
-8.8993200E-05,1.66016E-02
-8.8984000E-05,1.66016E-02
-8.8974800E-05,1.66016E-02
-8.8965600E-05,1.66016E-02
-8.8956400E-05,1.66016E-02
-8.8947200E-05,-1.26953E-02
-8.8938000E-05,1.66016E-02
-8.8928800E-05,-2.92969E-03
-8.8919600E-05,-2.92969E-03
-8.8910400E-05,1.66016E-02
-8.8901200E-05,2.63672E-02
-8.8892000E-05,-4.19922E-02
-8.8882800E-05,-2.92969E-03
-8.8873600E-05,1.66016E-02
-8.8864400E-05,-2.92969E-03
-8.8855200E-05,1.66016E-02
-8.8846000E-05,-2.24609E-02
-8.8836800E-05,3.61328E-02
-8.8827600E-05,1.66016E-02
-8.8818400E-05,3.61328E-02
-8.8809200E-05,-2.24609E-02
-8.8800000E-05,1.66016E-02
-8.8790800E-05,6.83594E-03
-8.8781600E-05,1.66016E-02
-8.8772400E-05,2.63672E-02
-8.8763200E-05,3.61328E-02
-8.8754000E-05,-2.92969E-03
-8.8744800E-05,3.61328E-02
-8.8735600E-05,3.61328E-02
-8.8726400E-05,-1.26953E-02
-8.8717200E-05,2.63672E-02
-8.8708000E-05,-1.26953E-02
-8.8698800E-05,-1.26953E-02
-8.8689600E-05,1.66016E-02
-8.8680400E-05,3.61328E-02
-8.8671200E-05,1.66016E-02
-8.8662000E-05,-2.92969E-03
-8.8652800E-05,3.61328E-02
-8.8643600E-05,2.63672E-02
-8.8634400E-05,5.56641E-02
-8.8625200E-05,-2.92969E-03
-8.8616000E-05,3.61328E-02
-8.8606800E-05,6.83594E-03
-8.8597600E-05,6.83594E-03
-8.8588400E-05,-2.92969E-03
-8.8579200E-05,-2.92969E-03
-8.8570000E-05,-3.22266E-02
-8.8560800E-05,2.63672E-02
-8.8551600E-05,-2.92969E-03
-8.8542400E-05,1.66016E-02
-8.8533200E-05,-2.92969E-03
-8.8524000E-05,3.61328E-02
-8.8514800E-05,6.83594E-03
-8.8505600E-05,1.66016E-02
-8.8496400E-05,-2.92969E-03
-8.8487200E-05,3.61328E-02
-8.8478000E-05,2.63672E-02
-8.8468800E-05,3.61328E-02
-8.8459600E-05,2.63672E-02
-8.8450400E-05,-2.92969E-03
-8.8441200E-05,-3.22266E-02
-8.8432000E-05,3.61328E-02
-8.8422800E-05,6.83594E-03
-8.8413600E-05,3.61328E-02
-8.8404400E-05,-1.26953E-02
-8.8395200E-05,-2.92969E-03
-8.8386000E-05,1.66016E-02
-8.8376800E-05,-2.92969E-03
-8.8367600E-05,3.61328E-02
-8.8358400E-05,2.63672E-02
-8.8349200E-05,6.83594E-03
-8.8340000E-05,-2.92969E-03
-8.8330800E-05,1.66016E-02
-8.8321600E-05,-1.26953E-02
-8.8312400E-05,5.56641E-02
-8.8303200E-05,-2.24609E-02
-8.8294000E-05,6.83594E-03
-8.8284800E-05,4.58984E-02
-8.8275600E-05,-1.26953E-02
-8.8266400E-05,6.83594E-03
-8.8257200E-05,1.66016E-02
-8.8248000E-05,1.66016E-02
-8.8238800E-05,-2.92969E-03
-8.8229600E-05,6.83594E-03
-8.8220400E-05,-2.92969E-03
-8.8211200E-05,6.83594E-03
-8.8202000E-05,3.61328E-02
-8.8192800E-05,3.61328E-02
-8.8183600E-05,4.58984E-02
-8.8174400E-05,6.83594E-03
-8.8165200E-05,2.63672E-02
-8.8156000E-05,6.83594E-03
-8.8146800E-05,2.63672E-02
-8.8137600E-05,6.83594E-03
-8.8128400E-05,-2.92969E-03
-8.8119200E-05,6.83594E-03
-8.8110000E-05,-2.24609E-02
-8.8100800E-05,1.66016E-02
-8.8091600E-05,3.61328E-02
-8.8082400E-05,3.61328E-02
-8.8073200E-05,-1.26953E-02
-8.8064000E-05,1.66016E-02
-8.8054800E-05,1.66016E-02
-8.8045600E-05,5.56641E-02
-8.8036400E-05,1.66016E-02
-8.8027200E-05,6.83594E-03
-8.8018000E-05,3.61328E-02
-8.8008800E-05,-1.26953E-02
-8.7999600E-05,-2.92969E-03
-8.7990400E-05,6.83594E-03
-8.7981200E-05,2.63672E-02
-8.7972000E-05,6.54297E-02
-8.7962800E-05,6.83594E-03
-8.7953600E-05,1.66016E-02
-8.7944400E-05,3.61328E-02
-8.7935200E-05,3.61328E-02
-8.7926000E-05,6.83594E-03
-8.7916800E-05,1.66016E-02
-8.7907600E-05,3.61328E-02
-8.7898400E-05,7.51953E-02
-8.7889200E-05,-2.24609E-02
-8.7880000E-05,-2.92969E-03
-8.7870800E-05,2.63672E-02
-8.7861600E-05,1.66016E-02
-8.7852400E-05,-2.92969E-03
-8.7843200E-05,6.83594E-03
-8.7834000E-05,-2.24609E-02
-8.7824800E-05,2.63672E-02
-8.7815600E-05,-2.92969E-03
-8.7806400E-05,3.61328E-02
-8.7797200E-05,1.66016E-02
-8.7788000E-05,-2.92969E-03
-8.7778800E-05,-2.92969E-03
-8.7769600E-05,5.56641E-02
-8.7760400E-05,1.66016E-02
-8.7751200E-05,6.83594E-03
-8.7742000E-05,2.63672E-02
-8.7732800E-05,3.61328E-02
-8.7723600E-05,4.58984E-02
-8.7714400E-05,1.66016E-02
-8.7705200E-05,6.83594E-03
-8.7696000E-05,4.58984E-02
-8.7686800E-05,6.54297E-02
-8.7677600E-05,1.66016E-02
-8.7668400E-05,-6.15234E-02
-8.7659200E-05,1.66016E-02
-8.7650000E-05,6.83594E-03
-8.7640800E-05,3.61328E-02
-8.7631600E-05,6.83594E-03
-8.7622400E-05,1.66016E-02
-8.7613200E-05,-2.92969E-03
-8.7604000E-05,-1.26953E-02
-8.7594800E-05,-2.92969E-03
-8.7585600E-05,6.83594E-03
-8.7576400E-05,4.58984E-02
-8.7567200E-05,-1.26953E-02
-8.7558000E-05,1.66016E-02
-8.7548800E-05,1.66016E-02
-8.7539600E-05,6.83594E-03
-8.7530400E-05,2.63672E-02
-8.7521200E-05,6.83594E-03
-8.7512000E-05,-2.24609E-02
-8.7502800E-05,3.61328E-02
-8.7493600E-05,1.66016E-02
-8.7484400E-05,1.66016E-02
-8.7475200E-05,1.66016E-02
-8.7466000E-05,2.63672E-02
-8.7456800E-05,2.63672E-02
-8.7447600E-05,-2.92969E-03
-8.7438400E-05,5.56641E-02
-8.7429200E-05,-1.26953E-02
-8.7420000E-05,1.66016E-02
-8.7410800E-05,-1.26953E-02
-8.7401600E-05,6.83594E-03
-8.7392400E-05,2.63672E-02
-8.7383200E-05,3.61328E-02
-8.7374000E-05,-4.19922E-02
-8.7364800E-05,2.63672E-02
-8.7355600E-05,-2.92969E-03
-8.7346400E-05,1.66016E-02
-8.7337200E-05,6.54297E-02
-8.7328000E-05,3.61328E-02
-8.7318800E-05,2.63672E-02
-8.7309600E-05,3.61328E-02
-8.7300400E-05,2.63672E-02
-8.7291200E-05,2.63672E-02
-8.7282000E-05,4.58984E-02
-8.7272800E-05,3.61328E-02
-8.7263600E-05,3.61328E-02
-8.7254400E-05,3.61328E-02
-8.7245200E-05,3.61328E-02
-8.7236000E-05,3.61328E-02
-8.7226800E-05,-1.26953E-02
-8.7217600E-05,6.83594E-03
-8.7208400E-05,4.58984E-02
-8.7199200E-05,6.83594E-03
-8.7190000E-05,-1.26953E-02
-8.7180800E-05,-2.92969E-03
-8.7171600E-05,2.63672E-02
-8.7162400E-05,3.61328E-02
-8.7153200E-05,1.66016E-02
-8.7144000E-05,2.63672E-02
-8.7134800E-05,-2.24609E-02
-8.7125600E-05,6.83594E-03
-8.7116400E-05,6.83594E-03
-8.7107200E-05,3.61328E-02
-8.7098000E-05,6.83594E-03
-8.7088800E-05,1.66016E-02
-8.7079600E-05,-2.92969E-03
-8.7070400E-05,-2.92969E-03
-8.7061200E-05,-2.92969E-03
-8.7052000E-05,2.63672E-02
-8.7042800E-05,2.63672E-02
-8.7033600E-05,3.61328E-02
-8.7024400E-05,2.63672E-02
-8.7015200E-05,4.58984E-02
-8.7006000E-05,3.61328E-02
-8.6996800E-05,1.66016E-02
-8.6987600E-05,-2.92969E-03
-8.6978400E-05,6.83594E-03
-8.6969200E-05,6.83594E-03
-8.6960000E-05,4.58984E-02
-8.6950800E-05,6.54297E-02
-8.6941600E-05,3.61328E-02
-8.6932400E-05,-3.22266E-02
-8.6923200E-05,1.66016E-02
-8.6914000E-05,3.61328E-02
-8.6904800E-05,6.83594E-03
-8.6895600E-05,3.61328E-02
-8.6886400E-05,3.61328E-02
-8.6877200E-05,2.63672E-02
-8.6868000E-05,2.63672E-02
-8.6858800E-05,2.63672E-02
-8.6849600E-05,1.66016E-02
-8.6840400E-05,2.63672E-02
-8.6831200E-05,2.63672E-02
-8.6822000E-05,1.66016E-02
-8.6812800E-05,3.61328E-02
-8.6803600E-05,6.83594E-03
-8.6794400E-05,3.61328E-02
-8.6785200E-05,7.51953E-02
-8.6776000E-05,-2.92969E-03
-8.6766800E-05,-1.26953E-02
-8.6757600E-05,3.61328E-02
-8.6748400E-05,6.83594E-03
-8.6739200E-05,2.63672E-02
-8.6730000E-05,1.66016E-02
-8.6720800E-05,6.54297E-02
-8.6711600E-05,3.61328E-02
-8.6702400E-05,7.51953E-02
-8.6693200E-05,4.58984E-02
-8.6684000E-05,3.61328E-02
-8.6674800E-05,-2.92969E-03
-8.6665600E-05,3.61328E-02
-8.6656400E-05,3.61328E-02
-8.6647200E-05,2.63672E-02
-8.6638000E-05,2.63672E-02
-8.6628800E-05,-2.92969E-03
-8.6619600E-05,2.63672E-02
-8.6610400E-05,1.66016E-02
-8.6601200E-05,4.58984E-02
-8.6592000E-05,3.61328E-02
-8.6582800E-05,1.66016E-02
-8.6573600E-05,-2.92969E-03
-8.6564400E-05,1.66016E-02
-8.6555200E-05,2.63672E-02
-8.6546000E-05,3.61328E-02
-8.6536800E-05,3.61328E-02
-8.6527600E-05,-2.24609E-02
-8.6518400E-05,-2.92969E-03
-8.6509200E-05,4.58984E-02
-8.6500000E-05,4.58984E-02
-8.6490800E-05,-2.24609E-02
-8.6481600E-05,5.56641E-02
-8.6472400E-05,6.83594E-03
-8.6463200E-05,6.83594E-03
-8.6454000E-05,6.83594E-03
-8.6444800E-05,5.56641E-02
-8.6435600E-05,3.61328E-02
-8.6426400E-05,6.83594E-03
-8.6417200E-05,2.63672E-02
-8.6408000E-05,6.83594E-03
-8.6398800E-05,4.58984E-02
-8.6389600E-05,-2.24609E-02
-8.6380400E-05,-2.24609E-02
-8.6371200E-05,1.66016E-02
-8.6362000E-05,-2.92969E-03
-8.6352800E-05,4.58984E-02
-8.6343600E-05,1.66016E-02
-8.6334400E-05,3.61328E-02
-8.6325200E-05,-4.19922E-02
-8.6316000E-05,1.66016E-02
-8.6306800E-05,2.63672E-02
-8.6297600E-05,2.63672E-02
-8.6288400E-05,1.66016E-02
-8.6279200E-05,3.61328E-02
-8.6270000E-05,-2.92969E-03
-8.6260800E-05,3.61328E-02
-8.6251600E-05,1.66016E-02
-8.6242400E-05,-1.26953E-02
-8.6233200E-05,-1.26953E-02
-8.6224000E-05,2.63672E-02
-8.6214800E-05,6.83594E-03
-8.6205600E-05,2.63672E-02
-8.6196400E-05,2.63672E-02
-8.6187200E-05,1.66016E-02
-8.6178000E-05,-1.26953E-02
-8.6168800E-05,-1.26953E-02
-8.6159600E-05,-1.26953E-02
-8.6150400E-05,-1.26953E-02
-8.6141200E-05,6.83594E-03
-8.6132000E-05,6.83594E-03
-8.6122800E-05,6.54297E-02
-8.6113600E-05,-1.26953E-02
-8.6104400E-05,2.63672E-02
-8.6095200E-05,4.58984E-02
-8.6086000E-05,-1.26953E-02
-8.6076800E-05,3.61328E-02
-8.6067600E-05,6.83594E-03
-8.6058400E-05,1.66016E-02
-8.6049200E-05,-4.19922E-02
-8.6040000E-05,6.83594E-03
-8.6030800E-05,6.83594E-03
-8.6021600E-05,1.66016E-02
-8.6012400E-05,2.63672E-02
-8.6003200E-05,3.61328E-02
-8.5994000E-05,3.61328E-02
-8.5984800E-05,3.61328E-02
-8.5975600E-05,1.66016E-02
-8.5966400E-05,3.61328E-02
-8.5957200E-05,1.66016E-02
-8.5948000E-05,-1.26953E-02
-8.5938800E-05,6.83594E-03
-8.5929600E-05,6.83594E-03
-8.5920400E-05,2.63672E-02
-8.5911200E-05,3.61328E-02
